"date_time","year","month","day","hour","country","site_name","lat","lon","sea_level","qc_flag","use_flag","file_name"
2019-01-05 07:00:00.000000+0000,2019,1,5,7,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.89,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 08:00:00.000000+0000,2019,1,5,8,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.71,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 09:00:00.000000+0000,2019,1,5,9,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.69,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 10:00:00.000000+0000,2019,1,5,10,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.8,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 11:00:00.000000+0000,2019,1,5,11,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.02,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 12:00:00.000000+0000,2019,1,5,12,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.32,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 13:00:00.000000+0000,2019,1,5,13,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.59,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 14:00:00.000000+0000,2019,1,5,14,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.82,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 15:00:00.000000+0000,2019,1,5,15,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.98,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 16:00:00.000000+0000,2019,1,5,16,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,3.04,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 17:00:00.000000+0000,2019,1,5,17,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.98,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 18:00:00.000000+0000,2019,1,5,18,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.87,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 19:00:00.000000+0000,2019,1,5,19,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.76,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 20:00:00.000000+0000,2019,1,5,20,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.67,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 21:00:00.000000+0000,2019,1,5,21,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.63,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 22:00:00.000000+0000,2019,1,5,22,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.68,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-05 23:00:00.000000+0000,2019,1,5,23,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.79,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 00:00:00.000000+0000,2019,1,6,0,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.92,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 01:00:00.000000+0000,2019,1,6,1,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,3.02,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 02:00:00.000000+0000,2019,1,6,2,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,3.07,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 03:00:00.000000+0000,2019,1,6,3,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,3.01,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 04:00:00.000000+0000,2019,1,6,4,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.86,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 05:00:00.000000+0000,2019,1,6,5,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.62,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 06:00:00.000000+0000,2019,1,6,6,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.32,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 07:00:00.000000+0000,2019,1,6,7,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.02,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 08:00:00.000000+0000,2019,1,6,8,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.8,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 09:00:00.000000+0000,2019,1,6,9,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.7,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 10:00:00.000000+0000,2019,1,6,10,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.75,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 11:00:00.000000+0000,2019,1,6,11,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.92,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 12:00:00.000000+0000,2019,1,6,12,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.18,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 13:00:00.000000+0000,2019,1,6,13,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.46,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 14:00:00.000000+0000,2019,1,6,14,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.71,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 15:00:00.000000+0000,2019,1,6,15,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.9,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 16:00:00.000000+0000,2019,1,6,16,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,3,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 17:00:00.000000+0000,2019,1,6,17,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.98,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 18:00:00.000000+0000,2019,1,6,18,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.89,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 19:00:00.000000+0000,2019,1,6,19,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.77,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 20:00:00.000000+0000,2019,1,6,20,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.68,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 21:00:00.000000+0000,2019,1,6,21,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.61,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-06 22:00:00.000000+0000,2019,1,6,22,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.62,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
